scrape_date,listing_url,year,transmission,mileage,fuel,municipality,color,make,model,price_value,price_currency,price,mileage_raw,age,region
2025-04-28 09:57:17.866580,https://www.merrjep.al/njoftim/ford-fiesta-1-4-naft-viti-2008-manual/15197100,2008,Manual,20000,Dizel / Naftë,Durrës,E Zezë,Ford,Fiesta,2850.0,EUR,28500,20 000 - 24 999,17,Durres
2025-04-28 09:57:17.866588,https://www.merrjep.al/njoftim/ford-fiesta-2014-1-4-benzin-gaz-viti-2014/14387812,2014,Manual,180000,Dizel / Naftë,Durrës,Blu,Ford,Fiesta,5300.0,EUR,53000,180 000 - 189 999,11,Durres
2025-04-28 09:57:17.866597,https://www.merrjep.al/njoftim/2012-ford-focus-1-6-nafte/14387360,2012,Manual,180000,Dizel / Naftë,Durrës,Gri,Ford,Focus,5700.0,EUR,57000,180 000 - 189 999,13,Durres
2025-04-28 09:57:17.866605,https://www.merrjep.al/njoftim/golf5-naft-1-9-viti-2008-manual/15197046,2008,Manual,20000,Dizel / Naftë,Durrës,E Zezë,VW Volkswagen,e-Golf,3900.0,EUR,39000,20 000 - 24 999,17,Durres
2025-04-28 09:57:17.866614,https://www.merrjep.al/njoftim/2016-mercedes-benz-gle-350d-4matic-designo/14387727,2016,Automatik,150000,Dizel / Naftë,Durrës,E Bardhë,Mercedes-Benz,GLE 350,33500.0,EUR,335000,150 000 - 159 999,9,Durres
2025-04-28 09:57:17.866622,https://www.merrjep.al/njoftim/peugeot-207-viti-2010/15218648,2010,Manual,250000,Benzin,Tiranë,E Kuqe,Peugeot,207,2600.0,EUR,26000,250 000 - 299 999,15,Tirane
2025-04-28 09:57:17.866630,https://www.merrjep.al/njoftim/cklas-naft-220cdi-viti-2006-automat/15196888,2006,Automatik,25000,Dizel / Naftë,Durrës,Kafe,Mercedes-Benz,220,4500.0,EUR,45000,25 000 - 29 999,19,Durres
2025-04-28 09:57:17.866638,https://www.merrjep.al/njoftim/shiet-audi-sq5/15179885,2015,Automatik,170000,Dizel / Naftë,Tiranë,Blu,Audi,SQ5,1.0,EUR,10,170 000 - 179 999,10,Tirane
2025-04-28 09:57:17.866646,https://www.merrjep.al/njoftim/golf-5-tsi-1-4-benzine/14641017,2007,Automatik,180000,Gaz (TNG) / Benzinë,Fier,Gri,VW Volkswagen,Golf,5500.0,EUR,55000,180 000 - 189 999,18,Other
2025-04-28 09:57:17.866654,https://www.merrjep.al/njoftim/shitet-mercedez-benz-ml350-dizel-super-e-mbajtu/15026827,2012,Automatik,200000,Dizel / Naftë,Tiranë,E Bardhë,Mercedes-Benz,ML 350,15000.0,EUR,150000,200 000 - 249 999,13,Tirane
2025-04-28 09:57:17.866670,https://www.merrjep.al/njoftim/renault-megane-1-5-dizel-super-ekonomike/14384469,2009,Manual,250000,Dizel / Naftë,Tiranë,Gri,Renault,Megane,3600.0,EUR,36000,250 000 - 299 999,16,Tirane
2025-04-28 09:57:17.866687,https://www.merrjep.al/njoftim/seat-leon/14518115,2017,Automatik,200000,Dizel / Naftë,Tiranë,E Bardhë,Seat,Leon,11200.0,EUR,112000,200 000 - 249 999,8,Tirane
2025-04-28 09:57:17.866703,https://www.merrjep.al/njoftim/audi-q7-s-line-11-panoramic-mundesi-nderrim/15012613,2011,Automatik,200000,Benzin,Tiranë,Gri,Audi,Q7,10000.0,EUR,100000,200 000 - 249 999,14,Tirane
2025-04-28 09:57:17.866720,https://www.merrjep.al/njoftim/hummer-h2-07-full-mundesi-nderrimi/15057434,2006,Automatik,200000,Benzin,Tiranë,E Bardhë,Hummer,H2,18000.0,EUR,180000,200 000 - 249 999,19,Tirane
2025-04-28 09:57:17.866728,https://www.merrjep.al/njoftim/aklas-naft-1-8-viti-2008-automat/15196927,2008,Manual,15000,Dizel / Naftë,Durrës,E Zezë,Mercedes-Benz,A 180,3600.0,EUR,36000,15 000 - 19 999,17,Durres
2025-04-28 09:57:17.866738,https://www.merrjep.al/njoftim/audi-a6-2-0tdi-2016-facelift-full-option/15025484,2016,Automatik,150000,Dizel / Naftë,Tiranë,Gri,Audi,A6,15200.0,EUR,152000,150 000 - 159 999,9,Tirane
2025-04-28 09:57:17.866748,https://www.merrjep.al/njoftim/shitet-mercedes-benz-slk-280-benzine-kabriolet/15006868,2007,Automatik,250000,Benzin,Tiranë,E Zezë,Mercedes-Benz,280,10000.0,EUR,100000,250 000 - 299 999,18,Tirane
2025-04-28 09:57:17.866756,https://www.merrjep.al/njoftim/golf-plus-1-4-tsi-2008-automat/14612676,2008,Automatik,180000,Benzin,Tiranë,Gri,VW Volkswagen,Golf Plus,5200.0,EUR,52000,180 000 - 189 999,17,Tirane
2025-04-28 09:57:17.866800,https://www.merrjep.al/njoftim/tojota-yaris-naft-1-4-viti-2008-manual/15197006,2008,Manual,20000,Dizel / Naftë,Durrës,Gri,Toyota,Yaris,3900.0,EUR,39000,20 000 - 24 999,17,Durres
2025-04-28 09:57:17.866833,https://www.merrjep.al/njoftim/chevrolet-captiva/14494348,2010,Automatik,190000,Dizel / Naftë,Tiranë,E Zezë,Chevrolet,Captiva,5700.0,EUR,57000,190 000 - 199 999,15,Tirane
2025-04-28 09:57:17.866841,https://www.merrjep.al/njoftim/shitet-c-class-350-nafte-amg-line-viti-2012-super-full/15214295,2012,Automatik,200000,Dizel / Naftë,Tiranë,Gri,Mercedes-Benz,C 350,10500.0,EUR,105000,200 000 - 249 999,13,Tirane
2025-04-28 09:57:17.866855,https://www.merrjep.al/njoftim/range-rover-sport-3-0-supercharged-autobiography/15035285,2016,Automatik,110000,Benzin,Tiranë,E Zezë,Land Rover,Range Rover Sport,23900.0,EUR,239000,110 000 - 119 999,9,Tirane
2025-04-28 09:57:17.866863,https://www.merrjep.al/njoftim/opel-zafira-1-9-nafte/13183623,2007,Manual,200000,Dizel / Naftë,Durrës,Bezhë,Opel,Zafira,3200.0,EUR,32000,200 000 - 249 999,18,Durres
2025-04-28 09:57:17.866871,https://www.merrjep.al/njoftim/ford-fiesta-5p-viti-2006-1-4-tdci-68cv/15089519,2006,Manual,190000,Dizel / Naftë,Fier,Gri,Ford,Fiesta,2900.0,EUR,29000,190 000 - 199 999,19,Other
2025-04-28 09:57:17.866879,https://www.merrjep.al/njoftim/shitet-ose-ndrohet-gle-coupe-350/15039747,2018,Steptronic / Tiptronic,140000,Dizel / Naftë,Tiranë,E Bardhë,Mercedes-Benz,GL 350,43000.0,EUR,430000,140 000 - 149 999,7,Tirane
2025-04-28 09:57:17.866888,https://www.merrjep.al/njoftim/ford-fusion-1-4-nafte/10950603,2008,Manual,190000,Dizel / Naftë,Durrës,E Zezë,Ford,Fusion,3300.0,EUR,33000,190 000 - 199 999,17,Durres
2025-04-28 09:57:17.866896,https://www.merrjep.al/njoftim/volkswagen-tiguan-2012/11717093,2012,Automatik,170000,Dizel / Naftë,Tiranë,E Bardhë,VW Volkswagen,Tiguan,10900.0,EUR,109000,170 000 - 179 999,13,Tirane
2025-04-28 09:57:17.867107,https://www.merrjep.al/njoftim/ford-focus-1-6-nafte/15186514,2006,Manual,200000,Dizel / Naftë,Tiranë,Gri,Ford,Focus,2500.0,EUR,25000,200 000 - 249 999,19,Tirane
2025-04-28 09:57:17.867116,https://www.merrjep.al/njoftim/bmw-x1-x-drive-viti-12-2010-automatike-motorr-2-0-nafte/15200353,2010,Automatik,160000,Dizel / Naftë,Tiranë,Kafe,BMW,X1,8900.0,EUR,89000,160 000 - 169 999,15,Tirane
2025-04-28 09:57:17.867125,https://www.merrjep.al/njoftim/audi-a8l-60-tfsi/15175095,2022,Automatik,35000,Benzin,Tiranë,E Gjelbër,Audi,A8,58000.0,EUR,580000,35 000 - 39 999,3,Tirane
2025-04-28 09:57:17.867133,https://www.merrjep.al/njoftim/okazion-2012-passat-2-0-tdi-sel/14520556,2012,Automatik,140000,Dizel / Naftë,Durrës,E Zezë,VW Volkswagen,Passat,7800.0,EUR,78000,140 000 - 149 999,13,Durres
2025-04-28 09:57:17.867141,https://www.merrjep.al/njoftim/okazion-range-rover/15076439,2013,Automatik,180000,Dizel / Naftë,Tiranë,E Zezë,Land Rover,Range Rover Evoque,11999.0,EUR,119990,180 000 - 189 999,12,Tirane
2025-04-28 09:57:17.867149,https://www.merrjep.al/njoftim/mercedes-benz-e-class-avantgard-viti-2013/13312910,2013,Automatik,160000,Dizel / Naftë,Tiranë,Gri,Mercedes-Benz,E 220,10200.0,EUR,102000,160 000 - 169 999,12,Tirane
2025-04-28 09:57:17.867162,https://www.merrjep.al/njoftim/nissan-qashqai-1-6diesel-127-000km-automatik/15136749,2014,Automatik,120000,Dizel / Naftë,Vlorë,Vishnje,Nissan,Qashqai,13000.0,EUR,130000,120 000 - 129 999,11,Vlore
2025-04-28 09:57:17.867196,https://www.merrjep.al/njoftim/volvo-s60/15018925,2016,Automatik,60000,Dizel / Naftë,Tiranë,Blu,Volvo,S60,10500.0,EUR,105000,60 000 - 64 999,9,Tirane
2025-04-28 09:57:17.867205,https://www.merrjep.al/njoftim/volkswagen-jetta-2015/14953748,2015,Automatik,250000,Dizel / Naftë,Tiranë,Gri,VW Volkswagen,Jetta,8200.0,EUR,82000,250 000 - 299 999,10,Tirane
2025-04-28 09:57:17.867213,https://www.merrjep.al/njoftim/hyundai-santafe-viti-2018-km-62-mij/15047490,2018,Steptronic / Tiptronic,60000,Dizel / Naftë,Tiranë,Gri,Hyundai,Santa Fe,19000.0,EUR,190000,60 000 - 64 999,7,Tirane
2025-04-28 09:57:17.867230,https://www.merrjep.al/njoftim/vw-tiguan-2-0tdi-4x4-automat-viti-2009-me-letra-te-rregullta/15165146,2009,Automatik,0,Dizel / Naftë,Pogradec,E Zezë,VW Volkswagen,Tiguan,7400.0,EUR,74000,0 - 4 999,16,Other
2025-04-28 09:57:17.867239,https://www.merrjep.al/njoftim/audi-q7-3-0tdi-s-line-panorama-full-2016-nderrohet-+/15111720,2016,Automatik,200000,Dizel / Naftë,Pogradec,E Bardhë,Audi,Q7,36800.0,EUR,368000,200 000 - 249 999,9,Other
2025-04-28 09:57:17.867248,https://www.merrjep.al/njoftim/vw-tiguan-2-0tdi-automat-4x4-me-letra-te-rregullta/15165167,2009,Automatik,0,Dizel / Naftë,Tiranë,E Zezë,VW Volkswagen,Tiguan,7400.0,EUR,74000,0 - 4 999,16,Tirane
2025-04-28 09:57:17.867264,https://www.merrjep.al/njoftim/ford-focus-2-0diesel-automat-titanium-full-options/15185755,2012,Automatik,200000,Dizel / Naftë,Vlorë,E Kuqe,Ford,Focus,7500.0,EUR,75000,200 000 - 249 999,13,Vlore
2025-04-28 09:57:17.867280,https://www.merrjep.al/njoftim/audi-a6-2012/15222910,2012,Automatik,200000,Gaz (TNG) / Benzinë,Tiranë,E Zezë,Audi,A6,10500.0,EUR,105000,200 000 - 249 999,13,Tirane
2025-04-28 09:57:17.867288,https://www.merrjep.al/njoftim/ford-fiesta-1-5nafte-2013/15182017,2013,Manual,200000,Dizel / Naftë,Vlorë,Blu,Ford,Fiesta,5700.0,EUR,57000,200 000 - 249 999,12,Vlore
2025-04-28 09:57:17.867296,https://www.merrjep.al/njoftim/volkswagen-passat/15195613,2008,Automatik,20000,Dizel / Naftë,Shkodër,Blu,VW Volkswagen,Passat,5400.0,EUR,54000,20 000 - 24 999,17,Other
2025-04-28 09:57:17.867304,https://www.merrjep.al/njoftim/okazion-toyota-yaris-automat-3500/15223075,2007,Automatik,130000,Benzin,Tiranë,Gri,Toyota,Yaris,3500.0,EUR,35000,130 000 - 139 999,18,Tirane
2025-04-28 09:57:17.867320,https://www.merrjep.al/njoftim/volvo-xc60-automatike/15117396,2010,Automatik,200000,Benzin,Tiranë,Gri,Volvo,XC 60,6999.0,EUR,69990,200 000 - 249 999,15,Tirane
2025-04-28 09:57:17.867335,https://www.merrjep.al/njoftim/toyota-rav-4-viti-2010/15144759,2010,Steptronic / Tiptronic,300000,Dizel / Naftë,Tiranë,E Zezë,Toyota,RAV 4,7799.0,EUR,77990,300 000 - 349 999,15,Tirane
2025-04-28 09:57:17.867434,https://www.merrjep.al/njoftim/opel-insignia-2-0cdti-facelift-2015-automat-full-nderrohet/15169572,2015,Automatik,0,Dizel / Naftë,Pogradec,E Zezë,Opel,Insignia,10000.0,EUR,100000,0 - 4 999,10,Other
2025-04-28 09:57:17.867443,https://www.merrjep.al/njoftim/okazion-vw-caddy-max-1-6tdi-automat-2013-me-7-vende/15193526,2013,Automatik,200000,Dizel / Naftë,Pogradec,Blu,VW Volkswagen,Caddy,9800.0,EUR,98000,200 000 - 249 999,12,Other
2025-04-28 09:57:17.867452,https://www.merrjep.al/njoftim/seat-altea-2-0tdi-2005-automat-nga-zvicra-nderrohet/15169582,2005,Automatik,250000,Dizel / Naftë,Pogradec,Gri,Seat,Altea,4500.0,EUR,45000,250 000 - 299 999,20,Other
2025-04-28 09:57:17.867476,https://www.merrjep.al/njoftim/okazionn-mb-c-class-2-2-blueficent-2010/15223068,2010,Automatik,20000,Dizel / Naftë,Vlorë,Gri,Mercedes-Benz,C 220,5490.0,EUR,54900,20 000 - 24 999,15,Vlore
2025-04-28 09:57:17.867484,https://www.merrjep.al/njoftim/minicooper-countrymans-1-6benzine-4x4-panorama-super-full/15193832,2012,Automatik,120000,Benzin,Pogradec,Gri,MINI,Countryman,9400.0,EUR,94000,120 000 - 129 999,13,Other
2025-04-28 09:57:17.867493,https://www.merrjep.al/njoftim/mercedes-benz-e-220/15159205,2005,Automatik,20000,Dizel / Naftë,Shkodër,Gri,Mercedes-Benz,E 220,5000.0,EUR,50000,20 000 - 24 999,20,Other
2025-04-28 09:57:17.867516,https://www.merrjep.al/njoftim/mercedez-benz-gl-350/15141022,2011,Automatik,200000,Dizel / Naftë,Tiranë,E Zezë,Mercedes-Benz,GL 350,13000.0,EUR,130000,200 000 - 249 999,14,Tirane
2025-04-28 09:57:17.867525,https://www.merrjep.al/njoftim/mercedes-benz-e-280/15151843,2008,Automatik,20000,Dizel / Naftë,Shkodër,E Zezë,Mercedes-Benz,E 280,6900.0,EUR,69000,20 000 - 24 999,17,Other
2025-04-28 09:57:17.867533,https://www.merrjep.al/njoftim/vw-tiguan/15091673,2013,Automatik,160000,Gaz (TNG) / Benzinë,Tiranë,Gri,VW Volkswagen,Tiguan,12500.0,EUR,125000,160 000 - 169 999,12,Tirane
2025-04-28 09:57:17.867541,https://www.merrjep.al/njoftim/toyota-avensi-1-8/15090667,2008,Automatik,130000,Gaz (TNG) / Benzinë,Tiranë,Gri,Toyota,Avensis,6200.0,EUR,62000,130 000 - 139 999,17,Tirane
2025-04-28 09:57:17.867549,https://www.merrjep.al/njoftim/vw-caddy-maxi-1-6tdi-per-mallra+vende-me-dogane/15155183,2012,Manual,250000,Dizel / Naftë,Pogradec,Gri,VW Volkswagen,Caddy,8400.0,EUR,84000,250 000 - 299 999,13,Other
2025-04-28 09:57:17.867557,https://www.merrjep.al/njoftim/shitet-golf-5-benzin-gaz-okazion/15019273,2006,Manual,200000,Gaz (TNG) / Benzinë,Lushnjë,Blu,VW Volkswagen,Golf,3800.0,EUR,38000,200 000 - 249 999,19,Other
2025-04-28 09:57:17.867565,https://www.merrjep.al/njoftim/mercedes-benz-e550-amg-line-benzin-gaz/15213900,2010,Automatik,200000,Gaz (TNG) / Benzinë,Durrës,E Bardhë,Mercedes-Benz,E 500,12500.0,EUR,125000,200 000 - 249 999,15,Durres
2025-04-28 09:57:17.867573,https://www.merrjep.al/njoftim/vw-crafter-2-5-nafte-6vende+mallra/15155224,2012,Manual,300000,Dizel / Naftë,Pogradec,E Gjelbër,VW Volkswagen,Crafter,10000.0,EUR,100000,300 000 - 349 999,13,Other
2025-04-28 09:57:17.867582,https://www.merrjep.al/njoftim/mercedes-benz-ml-350-cdi-bluetec/15198598,2013,Automatik,250000,Dizel / Naftë,Durrës,Gri,Mercedes-Benz,ML 350,15000.0,EUR,150000,250 000 - 299 999,12,Durres
